#Aegean version 2.3.0-(2022-08-17)
# on dataset: /mnt/storage-work/wushaofeng/work/sim/ska1-low/SDP-39/sim2/QA_new/aegean/CIP_t1_SDP-39_sim2_noise1e-5_fov4.5_nmoment3_cip.taylor.0.restored.fits
#isl,src   bkg       rms         RA           DEC         RA         err         DEC        err         Peak      err     S_int     err        a    err    b    err     pa   err    flags
#         Jy/beam   Jy/beam                               deg        deg         deg        deg       Jy/beam   Jy/beam    Jy       Jy         ''    ''    ''    ''    deg   deg   ZWNCPES
#============================================================================================================================================================================================
(0327,00) -0.000023  0.000596 23:17:24.98  -09:45:07.20 349.3540806  0.0000251  -9.7520006  0.0000228  0.026081  0.000575  0.026472  0.000606  8.96  0.04  7.79  0.03   60.3   0.1   0000000
(0329,00) -0.000018  0.000567 23:15:48.54  -09:45:01.01 348.9522421  0.0000219  -9.7502798  0.0000204  0.028226  0.000555  0.028657  0.000582  8.75  0.03  7.98  0.03   62.5   0.1   0000000
(0330,00) -0.000024  0.000417 23:11:07.34  -09:45:08.55 347.7805967  0.0001858  -9.7523760  0.0001765  0.002288  0.000415  0.001906  0.000368  8.28  0.41  6.91  0.30   50.7   0.7   0000000
(0331,00) -0.000013  0.000492 23:11:34.95  -09:44:59.62 347.8956364  0.0001546  -9.7498934  0.0001336  0.003697  0.000472  0.004034  0.000534  9.60  0.25  7.82  0.18   62.1   0.5   0000000
(0332,00) -0.000027  0.000452 23:14:22.34  -09:44:40.11 348.5930865  0.0001004  -9.7444759  0.0000985  0.004697  0.000439  0.004630  0.000446  8.33  0.14  8.13  0.13   64.0   2.6   0000000
(0333,00) -0.000025  0.000647 23:12:46.71  -09:44:24.68 348.1946046  0.0000044  -9.7401881  0.0000049  0.126001  0.000306  0.127627  0.000359  8.60  0.01  8.09  0.01   61.8   0.0   0000000
(0334,00) -0.000009  0.000587 23:13:54.86  -09:44:27.03 348.4785712  0.0000913  -9.7408412  0.0000831  0.006776  0.000580  0.006010  0.000536  8.46  0.16  7.21  0.12   58.0   0.4   0000000
(0335,00) -0.000036  0.000457 23:18:27.52  -09:44:04.70 349.6146653  0.0000433  -9.7346387  0.0000420  0.011118  0.000447  0.010882  0.000457  8.39  0.07  8.03  0.07   57.8   0.6   0000000
(0336,00) -0.000022  0.000347 23:09:04.97  -09:44:21.65 347.2707114  0.0000102  -9.7393470  0.0000082  0.039415  0.000484  0.040534  0.000506  8.60  0.01  8.22  0.01   61.0   0.2   0000000
(0337,00) -0.000029  0.000424 23:04:01.31  -09:44:05.83 346.0054450  0.0000087  -9.7349538  0.0000094  0.050201  0.000319  0.050543  0.000340  8.57  0.01  8.08  0.01   62.0   0.1   0000000
(0338,00) -0.000022  0.000336 23:09:08.93  -09:44:19.87 347.2871960  0.0001535  -9.7388541  0.0001679  0.002340  0.000317  0.002889  0.000408  9.77  0.23  8.68  0.28  -28.8   0.7   0000000
(0339,00) -0.000009  0.000498 23:02:23.41  -09:44:00.80 345.5975373  0.0000324  -9.7335558  0.0000322  0.016538  0.000480  0.017609  0.000534  8.72  0.05  8.40  0.05   59.2   0.5   0000000
(0340,00) -0.000013  0.000627 23:14:54.64  -09:43:20.62 348.7276539  0.0000144  -9.7223949  0.0000169  0.041369  0.000764  0.043330  0.000817  8.61  0.02  8.36  0.02   63.2   0.3   0000000
(0341,00) -0.000020  0.000409 23:06:10.66  -09:43:22.04 346.5444046  0.0000104  -9.7227875  0.0000057  0.057166  0.000148  0.057792  0.000168  8.55  0.01  8.13  0.01   61.6   0.0   0000000
(0342,00) -0.000008  0.000500 23:01:59.86  -09:43:05.95 345.4994349  0.0000755  -9.7183205  0.0000831  0.006572  0.000485  0.006575  0.000505  8.77  0.11  7.84  0.13  -29.1   0.4   0000000
(0343,00) -0.000029  0.000380 23:10:50.46  -09:43:19.42 347.7102429  0.0000174  -9.7220603  0.0000165  0.023331  0.000368  0.023205  0.000380  8.61  0.03  7.94  0.02   61.5   0.1   0000000
(0344,00) -0.000004  0.000753 23:01:07.08  -09:42:43.71 345.2795156  0.0000053  -9.7121421  0.0000070  0.129512  0.000471  0.131969  0.000528  8.62  0.01  8.13  0.01   61.1   0.1   0000000
(0345,00) -0.000018  0.000493 23:06:34.65  -09:42:48.81 346.6443911  0.0000188  -9.7135583  0.0000177  0.028118  0.000488  0.027569  0.000495  8.54  0.03  7.89  0.03   62.0   0.2   0000000
(0346,00) -0.000018  0.000370 23:06:00.50  -09:42:37.13 346.5020689 -1.0000000  -9.7103128 -1.0000000  0.059026      nan  0.060121 -1.000000  8.48 -1.00  8.25 -1.00   62.2  -1.0   0000000
(0347,00) -0.000022  0.000466 23:05:40.07  -09:42:10.50 346.4169551  0.0000211  -9.7029163  0.0000201  0.023732  0.000436  0.024892  0.000473  8.81  0.03  8.19  0.03   63.6   0.2   0000000
(0348,00)  0.000003  0.000700 23:01:32.49  -09:41:55.82 345.3853719  0.0000232  -9.6988377  0.0000228  0.032502  0.000696  0.034629  0.000773  8.78  0.04  8.34  0.04   59.3   0.3   0000000
(0349,00) -0.000016  0.000433 23:03:03.04  -09:42:03.41 345.7626831  0.0000541  -9.7009481  0.0000511  0.008855  0.000422  0.009363  0.000463  8.99  0.08  8.09  0.07   61.6   0.3   0000000
(0350,00) -0.000026  0.000461 23:06:23.75  -09:42:08.86 346.5989731  0.0001194  -9.7024616  0.0001123  0.004247  0.000445  0.004544  0.000488  8.94  0.15  8.23  0.14   67.1   0.9   0000000
(0351,00) -0.000024  0.000389 23:07:56.05  -09:42:08.09 346.9835300  0.0000676  -9.7022473  0.0000660  0.006334  0.000376  0.007013  0.000433  8.94  0.11  8.51  0.10   61.1   0.8   0000000
(0352,00) -0.000014  0.000561 23:17:39.60  -09:41:46.86 349.4149941  0.0001240  -9.6963493  0.0001041  0.005247  0.000543  0.005379  0.000578  9.49  0.20  7.43  0.14   60.9   0.3   0000000
(0353,00) -0.000029  0.000428 23:11:07.02  -09:41:58.15 347.7792347  0.0000084  -9.6994850  0.0000072  0.059986  0.000397  0.060460  0.000419  8.54  0.01  8.11  0.01   60.4   0.1   0000000
(0354,00) -0.000017  0.000381 23:04:39.06  -09:41:53.42 346.1627412  0.0001768  -9.6981731  0.0001655  0.002432  0.000366  0.002751  0.000419  9.16  0.16  8.49  0.14   74.8   1.5   0000000
(0355,00)  0.000009  0.000501 23:02:05.60  -09:41:43.11 345.5233511  0.0001747  -9.6953075  0.0001542  0.003443  0.000473  0.004277  0.000606 10.12  0.25  8.44  0.20   66.0   0.6   0000000
(0356,00) -0.000030  0.000450 23:04:11.66  -09:41:43.60 346.0485742  0.0000107  -9.6954432  0.0000062  0.054682  0.000486  0.056038  0.000498  8.77 -1.00  8.03 -1.00   61.8   0.1   0000000
(0357,00) -0.000055  0.000816 23:00:56.84  -09:41:30.20 345.2368398  0.0000549  -9.6917221  0.0000518  0.016372  0.000785  0.017607  0.000877  9.11  0.09  8.12  0.08   60.9   0.3   0000000
(0358,00) -0.000019  0.000559 23:16:51.73  -09:41:39.34 349.2155622  0.0000794  -9.6942611  0.0000687  0.007993  0.000538  0.008319  0.000577  9.22  0.11  7.76  0.09   64.3   0.3   0000000
(0359,00) -0.000021  0.000579 23:16:32.41  -09:41:35.63 349.1350253  0.0000190  -9.6932309  0.0000178  0.033083  0.000569  0.033785  0.000600  8.75  0.03  8.02  0.03   62.1   0.1   0000000
(0361,00) -0.000014  0.000488 23:03:51.35  -09:41:31.52 345.9639628  0.0002302  -9.6920886  0.0001850  0.002587  0.000477  0.002568  0.000497  9.79  0.47  6.97  0.23   60.8   0.4   0000000
(0362,00) -0.000013  0.000485 23:03:08.18  -09:41:23.77 345.7840985  0.0000473  -9.6899357  0.0000448  0.011160  0.000472  0.011482  0.000504  8.85  0.07  8.00  0.07   61.2   0.3   0000000
(0363,00) -0.000032  0.000522 23:15:47.89  -09:41:26.61 348.9495258  0.0001657  -9.6907242  0.0001412  0.003966  0.000485  0.005312  0.000682 11.08  0.33  8.31  0.21   58.0   0.3   0000000
(0364,00) -0.000030  0.000765 23:10:22.34  -09:41:28.21 347.5930852  0.0001686  -9.6911703  0.0001978  0.004973  0.000699  0.007354  0.001080 11.11  0.24  9.15  0.34  -26.7   0.5   0000000
(0365,00) -0.000017  0.000557 23:14:38.23  -09:41:15.07 348.6593100  0.0000093  -9.6875202  0.0000078  0.078418  0.000334  0.079204  0.000369  8.40  0.01  8.27  0.01   62.4   0.2   0000000
(0366,00) -0.000019  0.000548 23:13:47.95  -09:41:17.84 348.4498046  0.0000197  -9.6882891  0.0000185  0.030076  0.000522  0.030539  0.000550  8.58  0.03  8.13  0.03   61.4   0.2   0000000
(0367,00) -0.000008  0.000591 23:18:52.37  -09:40:45.97 349.7182023  0.0000150  -9.6794348  0.0000147  0.041671  0.000590  0.042730  0.000624  8.65  0.02  8.15  0.02   62.6   0.2   0000000
(0368,00) -0.000021  0.000458 23:03:38.12  -09:40:56.04 345.9088248  0.0000209  -9.6822329  0.0000203  0.023336  0.000444  0.023899  0.000473  8.69  0.03  8.10  0.03   60.8   0.2   0000000
(0369,00) -0.000028  0.000510 23:11:55.16  -09:41:06.08 347.9798525  0.0000973  -9.6850212  0.0000911  0.005423  0.000502  0.004856  0.000460  8.14  0.12  7.56  0.10   67.4   0.9   0000000
(0370,00) -0.000013  0.000709 23:10:28.22  -09:41:01.55 347.6175734  0.0001815  -9.6837631  0.0001299  0.005081  0.000676  0.005253  0.000726 10.93  0.34  6.50  0.14   61.1   0.2   0000000
(0371,00) -0.000027  0.000360 23:09:21.97  -09:40:56.08 347.3415515  0.0000236  -9.6822448  0.0000221  0.016659  0.000352  0.016810  0.000370  8.82  0.04  7.86  0.03   59.4   0.1   0000000
(0372,00) -0.000018  0.000438 23:06:47.65  -09:40:46.18 346.6985604  0.0000046  -9.6794943  0.0000107  0.095256      nan  0.095714  0.000159  8.48  0.01  8.14  0.01   61.8   0.1   0000000
(0373,00) -0.000031  0.000382 23:08:35.07  -09:40:51.60 347.1461401  0.0000835  -9.6810004  0.0000737  0.005149  0.000371  0.005206  0.000391  9.25  0.14  7.51  0.10   59.7   0.3   0000000
(0374,00) -0.000020  0.000327 23:08:54.33  -09:40:44.10 347.2263611  0.0000896  -9.6789176  0.0000857  0.004116  0.000307  0.005022  0.000385  9.43  0.11  8.89  0.11   67.1   0.9   0000000
(0375,00) -0.000019  0.000464 23:03:40.79  -09:40:24.90 345.9199667  0.0000170  -9.6735823  0.0000175  0.028149  0.000450  0.029222  0.000481  8.48  0.02  8.42  0.02  -25.0   1.5   0000000
(0376,00) -0.000021  0.000539 23:01:51.24  -09:40:09.51 345.4634889  0.0000136  -9.6693079  0.0000135  0.043009  0.000502  0.044538  0.000541  8.68  0.02  8.21  0.02   61.2   0.2   0000000
(0377,00) -0.000019  0.000313 23:08:51.14  -09:40:27.62 347.2130735  0.0001654  -9.6743387  0.0001690  0.001991  0.000305  0.002058  0.000329  8.50  0.26  8.36  0.28  -30.7   6.7   0000000
(0378,00) -0.000006  0.000744 23:10:29.85  -09:40:16.43 347.6243565  0.0000054  -9.6712314  0.0000086  0.173384  0.000620  0.174328  0.000648  8.51  0.01  8.12  0.01   61.4   0.1   0000000
(0379,00) -0.000025  0.000346 23:09:02.44  -09:40:05.50 347.2601687  0.0000127  -9.6681947  0.0000129  0.028173  0.000362  0.028340  0.000377  8.50  0.02  8.14  0.02   60.6   0.2   0000000
(0380,00) -0.000012  0.000559 23:13:59.37  -09:39:49.93 348.4973572  0.0000171  -9.6638697  0.0000167  0.034437  0.000508  0.034575  0.000532  8.44  0.03  8.18  0.03   60.2   0.3   0000000
(0381,00) -0.000012  0.000549 23:18:46.61  -09:39:13.62 349.6942152  0.0000318  -9.6537821  0.0000300  0.018944  0.000535  0.019925  0.000580  8.79  0.04  8.23  0.04   63.3   0.3   0000000
(0382,00) -0.000023  0.000722 23:10:38.88  -09:39:29.45 347.6619949  0.0000331  -9.6581801  0.0000324  0.023270  0.000715  0.023036  0.000738  8.45  0.06  8.05  0.05   58.2   0.4   0000000
(0383,00) -0.000025  0.000419 23:02:47.18  -09:39:12.91 345.6965927  0.0000044  -9.6535848  0.0000057  0.084158  0.000344  0.085563  0.000368  8.56  0.01  8.17  0.01   61.7   0.1   0000000
(0384,00) -0.000029  0.000429 23:09:49.18  -09:39:25.14 347.4549141  0.0000436  -9.6569844  0.0000421  0.010511  0.000417  0.010685  0.000439  8.60  0.07  8.13  0.06   61.8   0.5   0000000
(0385,00) -0.000019  0.000578 23:18:23.51  -09:38:45.50 349.5979615  0.0000209  -9.6459730  0.0000078  0.057630  0.000414  0.058887  0.000449  8.59  0.02  8.18  0.01   62.0   0.2   0000000
(0386,00) -0.000024  0.000419 23:07:02.77  -09:38:57.72 346.7615320  0.0000277  -9.6493663  0.0000285  0.015714  0.000404  0.016497  0.000438  8.58  0.04  8.41  0.04  -26.5   0.9   0000000
(0388,00) -0.000082  0.000958 23:19:05.95  -09:38:33.78 349.7748097  0.0001599  -9.6427154  0.0001754  0.005123  0.000968  0.003531  0.000691  7.30  0.21  6.50  0.28  -29.9   1.0   0000000
(0389,00) -0.000087  0.001021 23:19:07.03  -09:38:26.93 349.7792728  0.0000302  -9.6408146  0.0000296  0.037281  0.001017  0.038843  0.001093  8.53  0.04  8.40  0.04   63.5   1.1   0000000
(0391,00)  0.000020  0.000690 23:01:13.26  -09:38:25.07 345.3052703  0.0000873  -9.6402968  0.0000801  0.008788  0.000671  0.009128  0.000721  9.06  0.13  7.88  0.11   62.9   0.4   0000000
(0392,00) -0.000017  0.000564 23:14:23.02  -09:38:36.22 348.5959122  0.0000263  -9.6433946  0.0000266  0.022225  0.000546  0.021870  0.000562  8.32  0.04  8.13  0.05  -32.6   0.7   0000000
(0393,00) -0.000094  0.000971 23:19:06.22  -09:38:16.93 349.7759098  0.0001560  -9.6380359  0.0001522  0.005382  0.000982  0.003438  0.000651  6.76  0.24  6.50  0.23   56.7   2.8   0000000
(0395,00) -0.000024  0.000524 23:11:38.34  -09:38:26.28 347.9097387  0.0000101  -9.6406337  0.0000095  0.055706  0.000439  0.056900  0.000472  8.61  0.02  8.16  0.01   60.4   0.1   0000000
(0396,00) -0.000023  0.000408 23:09:20.43  -09:38:29.90 347.3351329  0.0000922  -9.6416378  0.0000875  0.004940  0.000389  0.005652  0.000458  9.20  0.13  8.55  0.11   65.2   0.8   0000000
(0397,00) -0.000004  0.000583 23:01:27.72  -09:38:09.63 345.3655039  0.0000704  -9.6360079  0.0000666  0.009364  0.000567  0.010520  0.000652  9.16  0.09  8.44  0.08   67.8   0.5   0000000
(0398,00) -0.000022  0.000328 23:05:28.76  -09:38:11.52 346.3698206 -1.0000000  -9.6365333 -1.0000000  0.065322      nan  0.066461  0.000062  8.58  0.00  8.15  0.01   61.8   0.1   0000000
(0399,00) -0.000023  0.000579 23:16:39.09  -09:38:00.27 349.1628758  0.0000394  -9.6334077  0.0000355  0.016455  0.000564  0.017130  0.000598  8.89  0.04  8.05  0.04   70.2   0.2   0000000
(0400,00) -0.000019  0.000397 23:09:31.65  -09:38:03.91 347.3818825  0.0000182  -9.6344189  0.0000180  0.022711  0.000391  0.022991  0.000409  8.43  0.03  8.26  0.03   62.8   0.6   0000000
(0401,00) -0.000026  0.000538 23:01:47.60  -09:37:42.81 345.4483306  0.0001294  -9.6285574  0.0001092  0.004787  0.000520  0.004704  0.000534  9.75  0.25  6.93  0.14   57.9   0.2   0000000
(0402,00) -0.000033  0.000500 23:11:26.15  -09:38:00.05 347.8589525  0.0002651  -9.6333480  0.0001855  0.002843  0.000467  0.003793  0.000656 12.58  0.57  7.29  0.21   61.8   0.3   0000000
(0403,00)  0.000012  0.000599 23:18:53.60  -09:37:33.01 349.7233368  0.0002247  -9.6258364  0.0001580  0.003584  0.000575  0.003995  0.000663 10.86  0.38  7.06  0.17   64.2   0.3   0000000
(0404,00) -0.000015  0.000500 23:09:58.50  -09:37:29.36 347.4937680  0.0000403  -9.6248232  0.0000381  0.013124  0.000494  0.012347  0.000477  8.33  0.05  7.76  0.05   65.6   0.4   0000000
(0405,00) -0.000019  0.000375 23:12:01.22  -09:37:18.21 348.0050689  0.0000063  -9.6217244  0.0000056  0.061150  0.000281  0.061681  0.000300  8.53  0.01  8.12  0.01   61.7   0.1   0000000
(0406,00) -0.000022  0.000373 23:08:34.06  -09:37:18.37 347.1419009 -1.0000000  -9.6217704 -1.0000000  0.057533  0.000186  0.058534  0.000217  8.60  0.01  8.13  0.01   61.5   0.1   0000000
(0407,00) -0.000015  0.000552 23:13:35.33  -09:37:17.76 348.3972144  0.0001484  -9.6216005  0.0001251  0.004483  0.000521  0.005340  0.000642 10.14  0.23  8.08  0.16   63.4   0.4   0000000
(0408,00) -0.000010  0.000366 23:05:58.46  -09:37:04.10 346.4935743  0.0000246  -9.6178044  0.0000237  0.016167  0.000369  0.015824  0.000373  8.50  0.04  7.92  0.03   62.3   0.2   0000000
(0409,00) -0.000025  0.000394 23:08:01.16  -09:37:06.54 347.0048228  0.0000245  -9.6184822  0.0000236  0.017259  0.000391  0.017302  0.000404  8.51  0.03  8.10  0.03   63.7   0.3   0000000
(0410,00) -0.000014  0.000349 23:06:58.45  -09:36:58.98 346.7435265  0.0000215  -9.6163836  0.0000209  0.017501  0.000348  0.017954  0.000369  8.63  0.03  8.17  0.03   62.6   0.2   0000000
(0411,00) -0.000028  0.000586 23:12:54.61  -09:36:55.19 348.2275449  0.0000188  -9.6153309  0.0000188  0.033152  0.000606  0.034027  0.000640  8.48  0.03  8.32  0.03   63.0   0.6   0000000
(0412,00) -0.000004  0.000546 23:01:59.08  -09:36:24.20 345.4961847  0.0001485  -9.6067235  0.0001598  0.003862  0.000525  0.004333  0.000612  9.16  0.22  8.42  0.26  -27.9   1.1   0000000
(0413,00) -0.000021  0.000556 23:17:08.43  -09:36:20.55 349.2851181  0.0000342  -9.6057077  0.0000313  0.018152  0.000538  0.019218  0.000590  9.06  0.05  8.03  0.04   61.7   0.2   0000000
(0414,00) -0.000022  0.000597 23:06:26.11  -09:36:27.73 346.6087733  0.0000345  -9.6077033  0.0000331  0.018550  0.000579  0.019030  0.000614  8.69  0.05  8.11  0.05   63.2   0.3   0000000
(0415,00) -0.000018  0.000639 23:18:58.58  -09:36:09.87 349.7440856  0.0000999  -9.6027414  0.0000918  0.007152  0.000630  0.007339  0.000670  8.87  0.15  7.96  0.13   61.6   0.6   0000000
(0416,00) -0.000016  0.000763 23:10:56.20  -09:36:10.48 347.7341709  0.0000913  -9.6029099  0.0001023  0.008739  0.000723  0.010428  0.000898  9.81  0.13  8.36  0.17  -28.5   0.3   0000000
(0417,00) -0.000032  0.000510 23:01:41.01  -09:35:47.22 345.4208862  0.0000024  -9.5964510  0.0000036  0.088498  0.000325  0.089695  0.000361  8.55  0.01  8.16  0.01   62.9   0.1   0000000
(0418,00) -0.000022  0.000495 23:01:47.57  -09:35:50.09 345.4482163  0.0000414  -9.5972480  0.0000390  0.012902  0.000487  0.012669  0.000496  8.69  0.07  7.77  0.06   61.3   0.2   0000000
(0419,00) -0.000020  0.000571 23:11:29.80  -09:35:56.64 347.8741592  0.0001262  -9.5990656  0.0001195  0.004759  0.000562  0.004433  0.000548  8.44  0.22  7.59  0.19   57.2   0.8   0000000
(0420,00) -0.000016  0.000546 23:04:14.00  -09:35:38.15 346.0583153 -1.0000000  -9.5939300 -1.0000000  0.151462      nan  0.153509 -1.000000  8.53 -1.00  8.17 -1.00   61.4  -1.0   0000000
(0421,00) -0.000033  0.000565 23:01:19.39  -09:35:27.14 345.3308070  0.0000528  -9.5908725  0.0000524  0.011327  0.000559  0.011208  0.000572  8.40  0.08  8.10  0.07   63.2   1.0   0000000
(0422,00) -0.000017  0.000444 23:03:00.12  -09:35:29.00 345.7505111  0.0000481  -9.5913898  0.0000490  0.009731  0.000429  0.010323  0.000476  8.57  0.08  8.51  0.08  -31.5   3.4   0000000
(0423,00) -0.000015  0.000743 23:10:59.74  -09:35:40.71 347.7489357  0.0001918  -9.5946429  0.0001783  0.004371  0.000723  0.004698  0.000819  9.18  0.37  8.04  0.30   57.6   1.0   0000000
(0424,00) -0.000026  0.000496 23:17:25.72  -09:35:05.83 349.3571837  0.0000101  -9.5849514  0.0000139  0.054825  0.000463  0.056462  0.000495  8.69  0.01  8.15  0.01   62.4   0.1   0000000
(0425,00) -0.000017  0.000636 23:16:45.56  -09:35:04.57 349.1898436  0.0000380  -9.5846020  0.0000374  0.017855  0.000619  0.018451  0.000669  8.53  0.06  8.33  0.06   57.2   1.0   0000000
(0426,00) -0.000017  0.000562 23:02:25.03  -09:35:00.23 345.6042798  0.0000312  -9.5833968  0.0000336  0.018263  0.000545  0.019050  0.000589  8.81  0.04  8.14  0.05  -27.8   0.2   0000000
(0427,00) -0.000031  0.000543 23:10:29.23  -09:35:10.85 347.6217984  0.0000260  -9.5863481  0.0000253  0.022033  0.000529  0.021806  0.000543  8.47  0.04  8.03  0.04   60.9   0.3   0000000
(0428,00) -0.000087  0.000947 23:00:53.21  -09:34:43.42 345.2217112  0.0000587  -9.5787277  0.0000584  0.017226  0.000924  0.017962  0.001002  8.63  0.09  8.31  0.09   60.1   1.0   0000000
(0429,00) -0.000021  0.000445 23:15:25.47  -09:34:56.44 348.8561391  0.0001427  -9.5823432  0.0001301  0.003346  0.000438  0.003144  0.000422  8.46  0.19  7.63  0.16   65.5   0.9   0000000
(0430,00) -0.000020  0.000523 23:17:10.69  -09:34:47.61 349.2945298  0.0000900  -9.5798914  0.0000835  0.006561  0.000496  0.007528  0.000597  9.51  0.16  8.30  0.14   56.7   0.4   0000000
(0431,00) -0.000015  0.000426 23:15:16.21  -09:34:51.75 348.8175395  0.0000319  -9.5810404  0.0000298  0.014481  0.000416  0.014455  0.000431  8.68  0.05  7.91  0.04   61.3   0.2   0000000
(0433,00) -0.000022  0.000363 23:08:53.78  -09:34:50.92 347.2240961  0.0001793  -9.5808108  0.0001572  0.002481  0.000341  0.003144  0.000456 10.66  0.38  8.17  0.24   56.8   0.4   0000000
(0434,00) -0.000027  0.000786 23:13:52.85  -09:34:31.38 348.4701895  0.0000004  -9.5753822  0.0000002  0.510690      nan  0.518439 -1.000000  8.54 -1.00  8.17 -1.00   61.3   0.0   0000000
(0435,00) -0.000041  0.000668 23:09:43.55  -09:34:27.78 347.4314746  0.0002298  -9.5743828  0.0002891  0.003402  0.000684  0.003623  0.000808  8.73  0.63  8.39  0.53   45.0   4.0   0000000
(0435,01) -0.000042  0.000633 23:09:43.49  -09:34:39.58 347.4312107  0.0002298  -9.5776601  0.0002891  0.003194  0.000684  0.004976  0.001097 11.26  0.42  9.51  0.35  -27.9   3.6   0000000
(0436,00) -0.000011  0.000579 23:04:11.03  -09:34:18.58 346.0459725  0.0000139  -9.5718279  0.0000154  0.043138  0.000702  0.044433  0.000740  8.59  0.02  8.24  0.02   61.7   0.2   0000000
(0437,00) -0.000014  0.000476 23:17:44.54  -09:34:10.06 349.4355785  0.0000198  -9.5694618  0.0000186  0.026408  0.000468  0.026767  0.000493  8.71  0.03  8.00  0.03   60.6   0.1   0000000
(0439,00) -0.000014  0.000529 23:17:15.59  -09:33:56.99 349.3149772  0.0000901  -9.5658318  0.0000876  0.005687  0.000526  0.004554  0.000431  7.53  0.11  7.32  0.11   65.6   2.1   0000000
(0440,00) -0.000013  0.000527 23:17:55.65  -09:33:47.78 349.4818663  0.0000120  -9.5632722  0.0000114  0.046407  0.000486  0.047737  0.000519  8.64  0.02  8.18  0.02   62.3   0.1   0000000
(0442,00) -0.000017  0.000604 23:16:53.12  -09:33:56.73 349.2213323  0.0002334  -9.5657587  0.0001966  0.003167  0.000584  0.003511  0.000669  9.67  0.35  7.88  0.24   66.0   0.8   0000000
(0443,00) -0.000026  0.000599 23:16:38.26  -09:33:48.48 349.1594346  0.0000660  -9.5634657  0.0000634  0.009981  0.000578  0.010888  0.000656  8.91  0.11  8.42  0.10   59.9   0.7   0000000
(0444,00) -0.000015  0.000432 23:02:51.61  -09:33:39.03 345.7150528  0.0001299  -9.5608420  0.0001460  0.003206  0.000423  0.003030  0.000415  8.61  0.18  7.54  0.23  -28.4   0.6   0000000
(0445,00) -0.000018  0.000604 23:12:54.49  -09:33:45.16 348.2270252  0.0001219  -9.5625434  0.0001186  0.005211  0.000589  0.005115  0.000610  8.54  0.23  7.90  0.21   53.5   1.0   0000000
(0446,00) -0.000018  0.000474 23:17:36.03  -09:33:18.62 349.4001175  0.0000787  -9.5551711  0.0000752  0.006482  0.000460  0.006639  0.000483  8.59  0.10  8.20  0.09   66.5   1.1   0000000
(0447,00) -0.000021  0.000517 23:04:06.07  -09:33:22.74 346.0252928  0.0000461  -9.5563179  0.0000418  0.012690  0.000506  0.013267  0.000550  9.21  0.08  7.81  0.06   60.8   0.2   0000000
(0448,00) -0.000015  0.000478 23:01:36.40  -09:33:07.71 345.4016800  0.0000600  -9.5521411  0.0000585  0.008303  0.000466  0.008058  0.000465  8.39  0.08  7.96  0.08   64.5   0.7   0000000
(0449,00) -0.000019  0.000497 23:17:33.09  -09:32:59.78 349.3878846  0.0000523  -9.5499379  0.0000494  0.010487  0.000479  0.011353  0.000541  9.01  0.09  8.27  0.08   58.6   0.4   0000000
(0450,00) -0.000023  0.000411 23:09:07.81  -09:33:05.02 347.2825234  0.0000156  -9.5513958  0.0000152  0.028055  0.000419  0.027528  0.000424  8.47  0.02  7.96  0.02   62.5   0.2   0000000
(0451,00) -0.000020  0.000535 23:11:38.04  -09:32:56.78 347.9085159  0.0000199  -9.5491057  0.0000195  0.028953  0.000526  0.029674  0.000559  8.58  0.03  8.21  0.03   61.4   0.3   0000000
(0452,00) -0.000017  0.000448 23:10:55.23  -09:32:49.80 347.7301202  0.0000118  -9.5471669  0.0000100  0.047872  0.000577  0.048097  0.000593  8.64  0.02  7.99  0.02   61.4   0.1   0000000
(0453,00) -0.000020  0.000528 23:13:08.28  -09:32:39.79 348.2845143  0.0000353  -9.5443856  0.0000332  0.016160  0.000521  0.015775  0.000526  8.54  0.05  7.86  0.05   62.5   0.3   0000000
(0455,00) -0.000023  0.000537 23:16:14.33  -09:32:28.33 349.0597114  0.0000644  -9.5412036  0.0000605  0.009043  0.000520  0.009293  0.000544  8.65  0.07  8.16  0.06   70.1   0.7   0000000
(0456,00) -0.000018  0.000483 23:03:08.53  -09:32:21.43 345.7855327  0.0000110  -9.5392865  0.0000108  0.048102  0.000463  0.048190  0.000482  8.63  0.02  7.98  0.01   60.5   0.1   0000000
(0457,00) -0.000026  0.000425 23:07:20.28  -09:32:34.71 346.8345201  0.0001008  -9.5429757  0.0000944  0.004382  0.000422  0.003887  0.000384  8.15  0.13  7.48  0.12   65.6   0.8   0000000
(0458,00) -0.000015  0.000506 23:07:50.66  -09:32:31.97 346.9610736  0.0000882  -9.5422142  0.0000812  0.006103  0.000499  0.005638  0.000475  8.43  0.12  7.54  0.10   64.1   0.5   0000000
(0459,00) -0.000026  0.000581 23:16:00.54  -09:32:21.79 349.0022576  0.0001223  -9.5393849  0.0001187  0.005131  0.000559  0.005503  0.000621  8.76  0.18  8.42  0.18   61.5   1.8   0000000
(0460,00) -0.000018  0.000440 23:06:48.80  -09:32:16.38 346.7033326  0.0000639  -9.5378844  0.0000612  0.007554  0.000440  0.007563  0.000456  8.61  0.10  7.99  0.09   62.2   0.5   0000000
(0461,00) -0.000083  0.000878 23:00:56.77  -09:31:50.73 345.2365617  0.0000435  -9.5307580  0.0000418  0.022690  0.000869  0.024569  0.000973  8.99  0.06  8.29  0.06   63.1   0.3   0000000
(0462,00) -0.000019  0.000515 23:07:48.21  -09:31:55.46 346.9508877  0.0000232  -9.5320723  0.0000224  0.023470  0.000509  0.023479  0.000528  8.56  0.04  8.03  0.03   60.6   0.2   0000000
